,SITE,REGION,ISLAND,REEF_ZONE,OBS_YEAR,DEPTH_BIN,SITEVISITID,ANALYSIS_SEC,METHOD,REGION_NAME,HABITAT_CODE,DEPTH,HARD_CORAL,MA,CCA,SAND,OTHER_BENTHIC,MEAN_SH,SD_SH_DIFF,MAX_HEIGHT,VISIBILITY,nCounts,nReps,PISCIVORE,PLANKTIVORE,PRIMARY,SECONDARY,ID,Acanthuridae,Apogonidae,Aulostomidae,Balistidae,Blenniidae,Bothidae,Caracanthidae,Carangidae,Carcharhinidae,Chaetodontidae,Cheilodactylidae,Cirrhitidae,Congridae,Diodontidae,Fistulariidae,Gobiidae,Holocentridae,Kuhliidae,Kyphosidae,Labridae,Lethrinidae,Lutjanidae,Malacanthidae,Microdesmidae,Monacanthidae,Mullidae,Muraenidae,Ophichthidae,Oplegnathidae,Ostraciidae,Pinguipedidae,Pomacanthidae,Pomacentridae,Priacanthidae,Ptereleotridae,Scaridae,Scorpaenidae,Serranidae,Synodontidae,Tetraodontidae,Zanclidae,UNKNOWN,INSTTotFish,SharkJackRayTunaBarra,INSTTotFishMinusSJRTB,MEAN_Chla_MEAN,MEAN_Chla_SD,MEAN_Chla_CLIM_MAX,MEAN_Chla_ANOM_MAX,MEAN_Chla_ANOM_FREQ,MEAN_Irradiance_MEAN,MEAN_Irradiance_SD,MEAN_Irradiance_CLIM_MAX,MEAN_Irradiance_ANOM_MAX,MEAN_Irradiance_ANOM_FREQ,MEAN_SST_MEAN,MEAN_SST_SD,MEAN_SST_CLIM_MAX,MEAN_SST_ANOM_MAX,MEAN_SST_ANOM_FREQ,MEAN_Waves_MEAN,MEAN_Waves_SD,MEAN_Waves_CLIM_MAX,MEAN_Waves_ANOM_MAX,MEAN_Waves_ANOM_FREQ,DATE_,LATITUDE,LONGITUDE,EXCLUDE_FLAG,SEC_NAME,HUMANS20,HUMANS200,TYPE,ANALYSIS_SCHEME,ANALYSIS_YEAR,ANALYSIS_STRATA,MPA_Name,MPA_Estab_Yr,Protection,TUT2012,OTHER_AREA_GROUPING,Total.Coral,CORAL_Branching.hard.coral,CORAL_Encrusting.hard.coral,CORAL_Massive.hard.coral,I_Sessile.Invertebrate,MA_Macroalga,SC_Soft.Coral,SED_Sediment,TURF_Turf.Alga,UC_UnIdentified,CCA_Coralline.Alga
692,OAH-00625,MHI,Oahu,Forereef,2013,Shallow,6195,OAH_KAENA,nSPC,Main Hawaiian Islands,PAV,2.85,8,3.5,3,5.5,80,0.15975,0.144494056003241,0.8,14.5,2,1,0.135717248136998,0.386255209669827,7.30714703023557,5.2373141920498,394,6.946276447,0,0,0.885312229,0.008769119,0,0,0,0,0.334397022,0,0.927468895,0,0,0,0,0,0,0,1.255576343,0,0,0,0,0,1.872467968,0,0,0,0,0,0,0.556792504,0,0,0.250270666,0,0,0,0.029102489,0,0,13.06643368,0,13.06643368,0.09856666667,0.1016,1.1197,0.14733333333,0.02416666667,42.3207302833,9.31599354233,58.3803333333,4.43958379633,0.172705314,25.5082181267,1.033255073,27.0636666667,0.243777778,0.05235042767,13.745571457,15.640303425,33.22451932,60.91052469,0.10821917833,8/18/13,21.58681545,-158.1765855,0,OAH_KAENA,88980,1110631,RANDOM,RAMP_BASIC,2013-15,ForereefShallow,NA,NA,NA,NA,,0.046875,0.00625,0.021875,0.01875,0,0,0,0.025,0.9125,0.009375,0.00625
693,OAH-00629,MHI,Oahu,Forereef,2013,Mid,6396,OAH_SOUTH,nSPC,Main Hawaiian Islands,PAV,11.85,3,27.5,0,40,29.5,0.23125,0.0647431183971292,0.4,12.5,2,1,0,2.29918202816549,1.7091732826341,8.0723862416656,459,0.149484368,0,0,8.260171254,0,0,0,0,0,0.21652702,0,0.221534527,0,0,0,0,0,0,0,0.490372555,0,0.258323052,0.107655233,0,0.062465125,0.03639268,0,0,0,0,0.065906958,0,0.51075794,0,0.66738124,0,0,0.985830348,0,0.047939252,0,0,12.08074155,0,12.08074155,0.07236666667,0.03673333333,0.4363,0.09823333333,0.0592,40.5503498067,8.28913635933,58.0778666667,6.44854629633,0.20048309167,25.7170629833,1.01387074167,27.6546666667,0.08016666667,0.016559829,5.86605151933,7.55619038833,15.8896926867,46.2454353067,0.07013698667,9/18/13,21.54116794,-158.2398734,0,OAH_SOUTH,68224,1107156,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.003333333,0.003333333,0,0,0.003333333,0.106666667,0,0.53,0.35,0.006666667,0
694,OAH-00630,MHI,Oahu,Forereef,2013,Shallow,6388,OAH_SOUTH,nSPC,Main Hawaiian Islands,AGR,5.4,15,4,3,12.5,65.5,0.58625,0.416758398425999,1.15,9.5,2,1,0,0.0456244170196767,4.7072198002021,2.84036376338893,457,3.442835225,0,0,1.197057787,0,0,0,0,0,0.133384106,0,0.035016917,0,0,0,0,0,0,0,0.735504036,0,0,0,0,0.064739704,0.611113086,0,0,0,0,0,0.0213378,0.93583455,0,0,0.284735326,0,0,0,0.131649443,0,0,7.593207981,0,7.593207981,0.07563333333,0.0329,0.21266666667,0.02383333333,0.0314,40.58257581,8.62387525333,58.5550333333,7.22071412133,0.19927536233,25.7977214567,1.00596336867,27.8266666667,0.07244444467,0.011217949,4.79007975833,5.80145947133,12.9021434167,32.0756121133,0.06757990867,9/18/13,21.43304014,-158.1875284,0,OAH_SOUTH,254828,1135467,RANDOM,RAMP_BASIC,2013-15,ForereefShallow,NA,NA,NA,NA,,0.090322581,0,0.019354839,0.061290323,0,0.119354839,0,0.016129032,0.741935484,0.025806452,0.003225806
695,OAH-00910,MHI,Oahu,Forereef,2013,Deep,6395,OAH_SOUTH,nSPC,Main Hawaiian Islands,PAV,22.05,4,25,1,30,40,0.14375,0.0916265877365274,0.4,21,2,1,1.41297385062111,5.48218115083326,7.50588400091851,13.6004778423639,458,4.741809696,0.138946523,0.008076204,11.59498694,0.01615096,0,0,0,0,1.087413431,0,0.224017525,0,0,0,0,1.169759399,0,0,0.565307759,0,4.667668306,0.046791553,0.051213472,0,0.971025119,1.404897646,0,0,0,0.015176349,0.026676545,0.278734925,0,0,0,0,0.94576509,0,0.047099402,0,0,28.00151684,0,28.00151684,0.06526666667,0.02506666667,0.22183333333,0.03956666667,0.0616,40.5503498067,8.28913635933,58.0778666667,6.44854629633,0.20048309167,25.7170629833,1.01387074167,27.6546666667,0.08016666667,0.016559829,8.124091437,11.2830852347,23.73201183,59.9854287333,0.07872146133,9/18/13,21.50545978,-158.2393174,0,OAH_SOUTH,75341,1107247,RANDOM,RAMP_BASIC,2013-15,ForereefDeep,NA,NA,NA,NA,,0.012903226,0.009677419,0,0.003225806,0,0.290322581,0,0.303225806,0.377419355,0.016129032,0
696,OAH-02016,MHI,Oahu,Forereef,2015,Mid,7634,OAH_SOUTH,nSPC,Main Hawaiian Islands,AGR,9.6,11,0,1,1.5,86.5,0.28875,0.226104712576273,0.9,12,2,1,0,13.2402110466737,5.78029211848704,4.17857165549787,649,16.5694592,0,0,1.766613708,0,0,0,0,0,0.56280213,0,0.275941572,0,0,0,0,0,0,0,0.915596722,0.319044103,0,0,0,0.623986725,0.224837116,0,0,0,0,0,0.0213378,0.22414724,0,0,0.81130927,0,0,0,0.236802837,0.647196399,0,23.19907482,0,23.19907482,0.08046666667,0.0293,0.33206666667,0.0644,0.0954,44.8983534367,9.41812689367,58.3154333333,1.845017361,0.12379227067,25.7128576533,0.97323221933,27.3246666667,0.15547222233,0.04113247867,3.50557705133,2.234627866,4.94683872733,11.4286373313,0.17506849333,6/23/15,21.290614,-157.885344,0,OAH_SOUTH,721348,1169311,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.15483871,0,0.003225806,0.003225806,0.003225806,0.003225806,0,0.006451613,0.764516129,0.038709677,0.022580645
697,OAH-02017,MHI,Oahu,Forereef,2015,Shallow,7624,OAH_SOUTH,nSPC,Main Hawaiian Islands,PAV,3.45,6.5,5,2.5,0,86,0.16,0.120754129026734,0.5,15.5,2,1,0,0.0741372315431186,2.71377392042738,2.6790258642686,639,2.657928383,0,0,1.01341863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963573068,0,0,0,0,0.670382833,0,0,0,0,0,0,0,0.108206113,0,0,0.023330747,0,0,0,0.030097241,0,0,5.466937016,0,5.466937016,0.0703,0.01913333333,0.1476,0.02556666667,0.13706666667,44.8925605033,9.35228089867,58.1291,2.195635417,0.150362319,25.5769447,0.997135968,27.142,0.21230555567,0.059294872,3.49815248433,2.02549954967,4.58238923267,10.46880175,0.20840182667,6/23/15,21.27301376,-157.7404445,0,OAH_SOUTH,476267,1156370,RANDOM,RAMP_BASIC,2013-15,ForereefShallow,NA,NA,NA,NA,,0.046666667,0,0,0,0.006666667,0.02,0,0,0.83,0.033333333,0.026666667
698,OAH-02023,MHI,Oahu,Forereef,2015,Shallow,7620,OAH_SOUTH,nSPC,Main Hawaiian Islands,PAV,5.45,7,0.5,0,0,92.5,0.21875,0.211038069706706,0.65,13.5,2,1,0,0.301759462560153,4.9534638694324,4.31116533498608,635,5.09846824,0,0,3.16622463,0,0,0,0,0,0,0,0.489818165,0,0,0,0,0,0,0,0.385438614,0,0,0,0,0.213764489,0,0,0,0,0,0,0,0.200676587,0,0,0,0,0,0,0.011997942,0,0,9.566388667,0,9.566388667,0.08046666667,0.0293,0.33206666667,0.0644,0.0954,44.8983534367,9.41812689367,58.3154333333,1.845017361,0.12379227067,25.6882483333,0.974427187,27.2736666667,0.177138889,0.04540598267,2.89933278933,2.06572082933,4.15640793833,11.1379686223,0.17196347033,6/23/15,21.283204,-157.852796,0,OAH_SOUTH,667586,1167496,RANDOM,RAMP_BASIC,2013-15,ForereefShallow,NA,NA,NA,NA,,0.093333333,0,0.01,0,0.006666667,0.003333333,0,0.003333333,0.863333333,0.003333333,0.003333333
699,OAH-02032,MHI,Oahu,Forereef,2015,Mid,7617,OAH_SOUTH,nSPC,Main Hawaiian Islands,PAV,14.65,9,0,1,1,89,0.3025,0.175939060145158,0.7,28,2,1,2.84337867816801,1.85653195571824,6.92229870343931,4.83505584605747,632,6.070242565,0,0,0.915632393,0,0,0,0,0,0.852084145,0,0.254201455,0,0,2.701933317,0,0,0,0,1.39115921,0,0,0,0,0.431330408,0.769957892,0.058622382,0,0,0,0,0,0.426473166,0,0,2.338605988,0,0,0,0.041357719,0.205664542,0,16.45726518,0,16.45726518,0.0703,0.01913333333,0.1476,0.02556666667,0.13706666667,44.8925605033,9.35228089867,58.1291,2.195635417,0.150362319,25.5769447,0.997135968,27.142,0.21230555567,0.059294872,4.180773744,2.229316358,5.264781989,11.1281132933,0.23917808233,6/23/15,21.259926,-157.768376,0,OAH_SOUTH,488581,1158593,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.046666667,0,0,0,0,0.003333333,0,0.15,0.773333333,0.013333333,0.006666667
700,OAH-02034,MHI,Oahu,Forereef,2015,Mid,7629,OAH_SOUTH,nSPC,Main Hawaiian Islands,SCR,15.7,3,10,2,20,65,0.12525,0.0997103523722162,0.7,19,2,1,0,4.12342835061076,12.8890307049602,9.65479539315046,644,8.990300119,0,0,14.15263235,0.011074924,0,0,0,0,0.806718017,0,0.044820393,0,0,0,0,0.166343051,0,0,0.473445116,0,0,0,0,0,0.073615811,0,0,0,0,0,0.158335999,0.624096762,0,0.166716571,0,0,0,0,0.127263733,0.871891603,0,26.66725445,0,26.66725445,0.0703,0.01913333333,0.1476,0.02556666667,0.13706666667,44.8925605033,9.35228089867,58.1291,2.195635417,0.150362319,25.5769447,0.997135968,27.142,0.21230555567,0.059294872,4.04609381433,2.25006350533,5.17100593533,11.49024898,0.22456621,6/23/15,21.262502,-157.753272,0,OAH_SOUTH,476214,1156758,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.003225806,0,0,0,0,0.038709677,0,0.164516129,0.764516129,0.003225806,0.022580645
701,OAH-02036,MHI,Oahu,Forereef,2015,Mid,7623,OAH_SOUTH,nSPC,Main Hawaiian Islands,PAV,10.05,1,0.5,0,24.5,74,0.15,0.0868643184856883,0.35,16.5,2,1,0,0.00197097481525003,0.0376735274242836,2.69730835161928,638,0,0,0,1.574202737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168839834,0,0,0,0,0.206254039,0.748011741,0,0,0,0,0,0,0.001970975,0,0,0,0,0,0,0.037673527,0,0,2.736952854,0,2.736952854,0.0703,0.01913333333,0.1476,0.02556666667,0.13706666667,44.8925605033,9.35228089867,58.1291,2.195635417,0.150362319,25.5556436267,1.006643958,27.1543333333,0.20483333333,0.05341880367,3.367342584,2.00001793667,4.461022698,10.5118280833,0.20118721467,6/23/15,21.27142204,-157.7366925,0,OAH_SOUTH,469807,1156201,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0,0,0,0,0.003333333,0.016666667,0,0.15,0.816666667,0.013333333,0
702,OAH-02043,MHI,Oahu,Forereef,2015,Shallow,7633,OAH_SOUTH,nSPC,Main Hawaiian Islands,PSC,5.5,2,4.5,0.5,45,48,0.2375,0.118519439756527,0.5,9,2,1,0,0,1.20108514310942,1.29127852327883,648,1.121389654,0,0,1.291278523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079695489,0,0,2.492363666,0,2.492363666,0.07846666667,0.02743333333,0.30256666667,0.05643333333,0.1087,45.01669559,9.47056814333,58.3002666667,1.76691319433,0.127415459,25.6882483333,0.974427187,27.2736666667,0.177138889,0.04540598267,3.09325976133,2.225402603,4.479983468,12.00704941,0.17013698633,6/23/15,21.26627,-157.828731,0,OAH_SOUTH,571225,1165742,RANDOM,RAMP_BASIC,2013-15,ForereefShallow,NA,NA,NA,NA,,0,0,0,0,0.003225806,0,0,0.24516129,0.741935484,0,0.006451613
703,OAH-02046,MHI,Oahu,Forereef,2015,Mid,7619,OAH_SOUTH,nSPC,Main Hawaiian Islands,PAV,7.5,1.5,5.5,2,23,68,0.195,0.125818914107841,0.65,16.5,2,1,0.27065604470659,0.56902246388656,12.6785796395685,4.42943520260817,634,13.04437344,0,0,2.720945952,0,0,0,0,0,0.3821633,0,0.308522871,0,0,0,0,0,0,0,0.163873916,0,0,0,0,0.011311116,0.967543774,0,0,0,0,0,0,0.173080788,0,0,0,0,0,0,0.018836764,0.157041434,0,17.94769335,0,17.94769335,0.07846666667,0.02743333333,0.30256666667,0.05643333333,0.1087,45.01669559,9.47056814333,58.3002666667,1.76691319433,0.127415459,25.6882483333,0.974427187,27.2736666667,0.177138889,0.04540598267,3.09325976133,2.225402603,4.479983468,12.00704941,0.17013698633,6/23/15,21.265837,-157.83185,0,OAH_SOUTH,576526,1165906,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.016666667,0,0,0,0.01,0.006666667,0,0.01,0.946666667,0,0
704,OAH-02055,MHI,Oahu,Forereef,2015,Mid,7631,OAH_SOUTH,nSPC,Main Hawaiian Islands,AGR,16.15,5,0,3,25,67,0.4065,0.393777968173489,1.9,20.5,2,1,8.32743320053947,9.6894351100861,4.97870923931639,8.79108770249727,646,3.42571021,0,0,1.098792493,0,0,0,0,0,8.192009416,0,0.874851309,0,0,0,0,0,0,0,3.404775364,1.959537721,0,0,0,0.165428549,0.794414037,7.936335998,0,0,0,0,0.168937622,2.147550016,0,0,0.877902871,0,0,0,0.506158537,0.234261112,0,31.78666525,0,31.78666525,0.0747,0.02276666667,0.19723333333,0.0369,0.12316666667,45.07861472,9.46683805033,58.2757666667,1.76300277767,0.129830918,25.5994987167,0.99519891533,27.1646666667,0.21805555567,0.05769230767,4.981754369,2.603402859,6.30505719367,12.3057299167,0.23324200933,6/23/15,21.253034,-157.780555,0,OAH_SOUTH,494585,1160349,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.02,0,0,0.003333333,0.003333333,0.003333333,0,0.093333333,0.843333333,0.026666667,0.006666667
705,OAH-02058,MHI,Oahu,Forereef,2015,Mid,7622,OAH_SOUTH,nSPC,Main Hawaiian Islands,PAV,9.35,1,1.5,0,35,62.5,0.14575,0.098333276255681,0.45,18,2,1,0,0.000583992537851861,0.0413577190515576,3.21126025601912,637,0,0,0,3.075954981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135305275,0,0,0,0,0,0,0,0.000583993,0,0,0,0,0,0,0.041357719,0,0,3.253201968,0,3.253201968,0.07103333333,0.0191,0.14423333333,0.02723333333,0.1377,44.77104708,9.292533367,58.0479333333,2.48842939833,0.15942029,25.5556436267,1.006643958,27.1543333333,0.20483333333,0.05341880367,3.07812016467,1.87847066933,4.088117137,10.382805098,0.193242009,6/23/15,21.26450923,-157.7178398,0,OAH_SOUTH,436677,1152253,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.003333333,0,0,0,0,0.01,0,0.313333333,0.656666667,0.016666667,0
706,OAH-02059,MHI,Oahu,Forereef,2015,Shallow,7621,OAH_SOUTH,nSPC,Main Hawaiian Islands,PAV,5.9,2.5,5.5,1,20,71,0.2975,0.285020452791219,0.95,12,2,1,0.649235617642082,0,0.666829752502869,2.16204089806507,636,0.552586,0,0,0.756645794,0,0,0.00252193,0.620397582,0,0,0,0.062299068,0,0,0,0,0,0,0,0.298085341,0,0,0,0,0.036207259,0.442192154,0,0,0,0,0,0,0.003329525,0,0,0,0.028838036,0,0,0.078036494,0.596967087,0,3.478106268,0.620397582,2.857708686,0.08046666667,0.0293,0.33206666667,0.0644,0.0954,44.8983534367,9.41812689367,58.3154333333,1.845017361,0.12379227067,25.7128576533,0.97323221933,27.3246666667,0.15547222233,0.04113247867,3.26714019733,1.95332646467,4.56346858033,9.20170619133,0.18712328767,6/23/15,21.294595,-157.890851,0,OAH_SOUTH,719365,1169417,RANDOM,RAMP_BASIC,2013-15,ForereefShallow,NA,NA,NA,NA,,0,0,0,0,0,0.01,0,0.29,0.676666667,0.016666667,0
707,OAH-02060,MHI,Oahu,Forereef,2015,Deep,7632,OAH_SOUTH,nSPC,Main Hawaiian Islands,PAV,23.15,2.5,0.5,4,27.5,65.5,0.15,0.094782196186948,0.35,32.5,2,1,0.517491337165407,1.78923387466462,29.2378480288639,11.8241629867269,647,20.0496836,0,0,5.967160688,0,0,0,0,0,0.924791234,0,0.329492795,0,0,0,0,0,0,0,5.501074098,0,0,0.290468099,0.008480885,0.001822701,0.291395867,0.695616125,0,0,0,0.027972303,0,0.011638936,0,0.117409663,8.991389284,0,0,0,0.160339949,0,0,43.36873623,0,43.36873623,0.0747,0.02276666667,0.19723333333,0.0369,0.12316666667,45.07861472,9.46683805033,58.2757666667,1.76300277767,0.129830918,25.6093512533,0.98563411633,27.1373333333,0.22711111133,0.061431624,6.29102669767,3.277347438,7.937999658,15.0198987467,0.23287671233,6/23/15,21.242949,-157.792696,0,OAH_SOUTH,491188,1161776,RANDOM,RAMP_BASIC,2013-15,ForereefDeep,NA,NA,NA,NA,,0.015625,0,0,0.003125,0,0.00625,0,0.225,0.734375,0.00625,0.00625
708,OAH-02082,MHI,Oahu,Forereef,2015,Mid,7625,OAH_SOUTH,nSPC,Main Hawaiian Islands,PSC,15.45,0.5,0,0,30,69.5,0.11,0.0485665210336692,0.3,30,2,1,1.02462343550416,0.169449759303354,0.163675441869982,1.79419126792466,640,0.1335782,0,0,1.16799438,0,0,0,0,0,0,0,0.036611563,0,0,0,0,0,0,0,0.310909356,0,0,0,0,0,0.109507989,1.024623436,0,0,0,0.052037424,0,0.169449759,0,0,0,0,0,0,0.030097241,0.117130556,0,3.151939905,0,3.151939905,0.0747,0.02276666667,0.19723333333,0.0369,0.12316666667,45.07861472,9.46683805033,58.2757666667,1.76300277767,0.129830918,25.6460680967,0.97847868333,27.1786666667,0.21283333333,0.05769230767,5.001548492,2.621251394,6.31103441133,13.1244611267,0.224931507,6/23/15,21.24652569,-157.8060535,0,OAH_SOUTH,509442,1164434,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.003333333,0,0,0,0.003333333,0.006666667,0,0.37,0.61,0.003333333,0
709,OAH-02083,MHI,Oahu,Forereef,2015,Shallow,7618,OAH_SOUTH,nSPC,Main Hawaiian Islands,PSC,4.45,1,8.5,1.5,12.5,76.5,0.395,0.366176934793918,1.15,9,2,1,0.122230996294576,0.0452594216835192,7.51885625504173,2.16783205908738,633,7.424760928,0,0,0.789236411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.687358233,0,0,0,0,0.11819336,0.00722205,0.122230996,0,0,0.031343544,0,0,0.063030785,0,0,0,0,0,0,0.082784211,0.528018214,0,9.854178732,0,9.854178732,0.07846666667,0.02743333333,0.30256666667,0.05643333333,0.1087,45.01669559,9.47056814333,58.3002666667,1.76691319433,0.127415459,25.6882483333,0.974427187,27.2736666667,0.177138889,0.04540598267,4.181152368,2.89121659167,6.007059239,15.4799163167,0.169589041,6/23/15,21.259788,-157.826136,0,OAH_SOUTH,553717,1165463,RANDOM,RAMP_BASIC,2013-15,ForereefShallow,NA,NA,NA,NA,,0,0,0,0,0,0.003225806,0,0.064516129,0.880645161,0.006451613,0.006451613
710,OAH-02086,MHI,Oahu,Forereef,2015,Shallow,7630,OAH_SOUTH,nSPC,Main Hawaiian Islands,PAV,5.1,3,0.5,4,1.5,91,0.3475,0.256052318508459,0.85,10.5,2,1,1.91384871117188,1.60653553573102,6.1820840470932,2.33245790486948,645,6.036095261,0,0,1.392143301,0,0,0,0,0,0.091548105,0,0.447915296,0,0,0,0,0,0,0,0.195501109,0,0,0,0,0.316407447,0,0.380274211,0,0,0,0,0,1.716695724,0,0,0,0,1.312356959,0,0.145988786,0,0,12.0349262,0,12.0349262,0.0703,0.01913333333,0.1476,0.02556666667,0.13706666667,44.8925605033,9.35228089867,58.1291,2.195635417,0.150362319,25.5769447,0.997135968,27.142,0.21230555567,0.059294872,3.57476172033,1.97589863733,4.56620983967,10.0586321517,0.22456621033,6/23/15,21.26953,-157.755277,0,OAH_SOUTH,490701,1157767,RANDOM,RAMP_BASIC,2013-15,ForereefShallow,NA,NA,NA,NA,,0.0375,0,0,0.003125,0,0.003125,0,0.025,0.825,0.059375,0.01875
711,OAH-02092,MHI,Oahu,Forereef,2015,Shallow,7627,OAH_SOUTH,nSPC,Main Hawaiian Islands,PSC,6.7,1,2.5,0,44,52.5,0.115,0.055,0.375,7.5,2,1,0,0,0.106120973246832,0.681225929017182,642,0.058181721,0,0,0.458510479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115994419,0,0,0,0,0.045796896,0.060924135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047939252,0,0,0.787346902,0,0.787346902,0.08046666667,0.0293,0.33206666667,0.0644,0.0954,44.8983534367,9.41812689367,58.3154333333,1.845017361,0.12379227067,25.7128576533,0.97323221933,27.3246666667,0.15547222233,0.04113247867,2.835772728,1.77590796867,4.02815475067,8.48132220167,0.181278539,6/23/15,21.29360139,-157.8777619,0,OAH_SOUTH,723248,1169035,RANDOM,RAMP_BASIC,2013-15,ForereefShallow,NA,NA,NA,NA,,0.013333333,0,0,0,0,0,0,0.376666667,0.603333333,0.003333333,0
712,OAH-02111,MHI,Oahu,Forereef,2015,Deep,7628,OAH_SOUTH,nSPC,Main Hawaiian Islands,PAV,27.45,1,2.5,0,32.5,64,0.10625,0.0272431183971292,0.25,27.5,2,1,2.3178618556601,1.62451837441202,5.59150181070502,1.37945132270597,643,6.404184427,0.042604373,0,1.051614377,0,0,0,0,0,0.579693023,0,0,0,0,0,0,0,0,0,0.150446843,0,0,0,0.017951113,0,0.100537383,2.317861856,0,0,0,0.07685272,0.003575982,0.050503466,0,0,0.019043468,0,0,0,0.098464334,0,0,10.91333336,0,10.91333336,0.08046666667,0.0293,0.33206666667,0.0644,0.0954,44.8983534367,9.41812689367,58.3154333333,1.845017361,0.12379227067,25.7128576533,0.97323221933,27.3246666667,0.15547222233,0.04113247867,3.430824808,2.39557611067,4.93627448567,13.1791215733,0.162374429,6/23/15,21.28190939,-157.8608213,0,OAH_SOUTH,685880,1167407,RANDOM,RAMP_BASIC,2013-15,ForereefDeep,NA,NA,NA,NA,,0,0,0,0,0,0.016666667,0,0.583333333,0.386666667,0.01,0
713,OAH-02113,MHI,Oahu,Forereef,2015,Deep,7626,OAH_SOUTH,nSPC,Main Hawaiian Islands,PAV,19.65,1.5,3.5,0.5,36.5,58,0.10125,0.0124373429638327,0.15,25.5,2,1,0,0.308687015032429,1.96973884204475,4.65902478519391,641,1.614917457,0,0,3.406604923,0,0,0,0,0,0.041954334,0,0.043639911,0,0,0,0,0,0,0,0.142086641,0,0,0.383316404,0.021818068,0,0,0,0,0,0,0.017149844,0,0.163378857,0,0.077861145,0,0,0,0,0.358495996,0.666227062,0,6.937450642,0,6.937450642,0.07876666667,0.0276,0.31236666667,0.05896666667,0.11353333333,45.0879991567,9.469323535,58.3195333333,1.72478680533,0.12379227067,25.6882483333,0.974427187,27.2736666667,0.177138889,0.04540598267,3.34675795433,2.38318824633,4.78796687967,13.6673503067,0.16273972567,6/23/15,21.26937434,-157.8422984,0,OAH_SOUTH,605427,1166835,RANDOM,RAMP_BASIC,2013-15,ForereefDeep,NA,NA,NA,NA,,0.006666667,0,0,0,0,0.073333333,0,0.57,0.34,0.006666667,0
714,OAH-02114,MHI,Oahu,Forereef,2015,Deep,7616,OAH_SOUTH,nSPC,Main Hawaiian Islands,PAV,21.1,1.5,0,1,21,76.5,0.40625,0.307554971255854,1.2,45,2,1,0,16.6394540200504,6.17882104664287,1.75711902326831,631,4.66943398,0,0,0.25032908,0,0,0,0,0,17.04021372,0,0.045406552,0,0,0,0,0,0,0,0.158189281,0,0,0,0,0.006841086,0.40354487,0,0,0,0,0,0.216545628,0.116530707,0,0,1.25221892,0,0,0,0.033781433,0.382358837,0,24.57539409,0,24.57539409,0.06993333333,0.01923333333,0.15426666667,0.02603333333,0.13526666667,45.1018004533,9.39818939167,58.2239333333,1.938633102,0.141304348,25.5769447,0.997135968,27.142,0.21230555567,0.059294872,5.90537031833,3.079985565,7.353704634,13.9752275267,0.24831050233,6/23/15,21.249638,-157.771685,0,OAH_SOUTH,482200,1158412,RANDOM,RAMP_BASIC,2013-15,ForereefDeep,NA,NA,NA,NA,,0.006666667,0,0,0,0.003333333,0.003333333,0,0.296666667,0.656666667,0.006666667,0.006666667
715,OAH-02116,MHI,Oahu,Forereef,2015,Mid,7835,OAH_SOUTH,nSPC,Main Hawaiian Islands,PAV,12.75,10,3.5,5,0,81.5,0.4275,0.362777072191333,1.25,24,2,1,0.33260575763399,6.08808046220788,6.66382129483044,7.20420114168546,788,2.292999805,0,0,5.403754173,0,0,0,0,0,4.532449442,0,1.032228206,0,0,0,0,0,0,0,1.681476061,0,0,0,0,0.12493025,0.903280467,0.111388216,0,0,0,0,0,3.023070673,0,0,0.915570104,0,0,0,0.267561258,0,0,20.28870866,0,20.28870866,0.08523333333,0.0338,0.3176,0.0766,0.15216666667,41.4326450033,8.274022944,56.8966,5.03975648167,0.18961352667,25.82826677,1.00302205867,27.602,0.13372222233,0.030448718,6.79498813733,6.53968796767,15.3095320233,40.6083899133,0.06420091333,8/11/15,21.297486,-158.121318,0,OAH_SOUTH,255892,1171898,RANDOM,RAMP_BASIC,2013-15,ForereefMid,NA,NA,NA,NA,,0.115625,0,0,0,0,0.01875,0,0.009375,0.79375,0.0375,0.0125
